사고년도,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형 대분류,사고유형 중분류,사고유형,가해자법규위반,도로형태 대분류,도로형태,가해당사자 종별,피해당사자 종별,주야구분,발생일,발생시간,발생요일,발생위치X좌표 (EPSG 5179),발생위치Y좌표 (EPSG 5179),경도좌표,위도좌표
2012,1,1,,,,서울특별시,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,9/10/2012,3,목요일,961588,1959437,127.0646506,37.63359517
2012,1,1,,,,서울특별시,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,야간,9/17/2012,21,목요일,960664,1963556,127.0539622,37.67068039
2012,1,2,1,,,서울특별시,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,9/17/2012,23,목요일,962467,1957953,127.0746889,37.62025589
2012,1,1,,,,서울특별시,노원구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,주간,11/4/2012,8,월요일,962077,1958399,127.0702465,37.62426067
2012,1,1,,,,서울특별시,노원구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,야간,12/8/2012,22,수요일,961236,1961722,127.0605399,37.6541755
2012,1,1,,,,서울특별시,노원구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,야간,12/16/2012,20,목요일,960742,1958929,127.0550899,37.6289807
2012,1,1,,,,서울특별시,노원구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,승용차,화물차,주간,1/10/2013,17,수요일,962568,1962470,127.0756018,37.66097265
2012,1,1,,,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,1/18/2012,19,수요일,958951,1962588,127.0345874,37.66187702
2012,1,1,,,,서울특별시,도봉구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,야간,2/25/2012,20,화요일,958876,1960941,127.0338276,37.64703623
2012,1,1,,,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,3/9/2012,18,월요일,960044,1963964,127.0469051,37.67433544
2012,1,1,,,,서울특별시,도봉구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타/불명,기타/불명,이륜차,없음,야간,4/6/2012,2,화요일,960111,1961082,127.0478214,37.64835888
2012,1,1,,,,서울특별시,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,5/2/2012,7,수요일,959975,1962588,127.0461915,37.66192313
2012,1,1,,,,서울특별시,도봉구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,주간,6/26/2012,15,일요일,959559,1959209,127.0416701,37.63145218
2012,1,1,,,,서울특별시,도봉구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,주간,8/24/2012,16,월요일,959773,1963627,127.0438541,37.67128529
2012,1,1,,,,서울특별시,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,8/25/2012,14,화요일,960108,1961434,127.0477659,37.65152687
2012,1,1,,,,서울특별시,도봉구,차대차,측면충돌,측면충돌,기타,단일로,횡단보도부근,승용차,승용차,주간,8/27/2012,13,목요일,959877,1964312,127.0449934,37.67746201
2012,1,1,,,,서울특별시,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,9/22/2012,17,금요일,960043,1963959,127.0468952,37.67428493
2012,1,1,,,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,야간,9/29/2012,5,금요일,959999,1962834,127.0464557,37.66414504
2012,1,1,,,,서울특별시,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,주간,10/8/2012,13,일요일,934538,1963844,126.7576957,37.671781
2012,1,1,,,,서울특별시,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,10/12/2012,16,목요일,960229,1961534,127.0491343,37.65243795
2012,1,1,,,,서울특별시,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승합차,보행자,주간,11/11/2012,16,월요일,959694,1963029,127.0429869,37.66588745
2012,1,1,,,,서울특별시,도봉구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,횡단보도부근,화물차,자전거,주간,11/21/2012,10,일요일,959362,1962684,127.0392418,37.66276508
2012,1,1,,,,서울특별시,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,1/7/2013,7,일요일,959474,1962680,127.0405073,37.66273576
2012,1,1,,,,서울특별시,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,야간,2/3/2012,2,금요일,959609,1954741,127.0424813,37.59118426
2012,1,1,,,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,야간,2/20/2012,19,목요일,960956,1952700,127.0578474,37.57284633
2012,1,1,,,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2/23/2012,12,일요일,960954,1954599,127.0577247,37.58996336
2012,1,1,,,,서울특별시,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,3/1/2012,17,일요일,958120,1952876,127.0257222,37.57430801
2012,1,1,,,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,주간,4/2/2012,17,금요일,959012,1953299,127.0357998,37.57816077
2012,1,1,,,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,이륜차,보행자,주간,5/6/2012,9,일요일,961713,1951414,127.066487,37.56128702
2012,1,3,,2,,서울특별시,동대문구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로부근,이륜차,승용차,주간,6/21/2012,8,화요일,962244,1953362,127.0723989,37.57886686
2012,1,1,,,,서울특별시,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,7/30/2012,4,월요일,962179,1951456,127.0717667,37.56168756
2012,1,1,,,,서울특별시,동대문구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,자전거,화물차,야간,8/2/2012,21,목요일,959230,1953272,127.0382701,37.57792709
2012,1,1,,,,서울특별시,동대문구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,야간,8/5/2012,22,일요일,959654,1954251,127.043018,37.58676975
2012,1,1,,,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,야간,8/7/2012,18,화요일,962410,1951848,127.0743565,37.56522751
2012,1,1,,,,서울특별시,동대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,원동기장치자전거,주간,8/29/2012,9,토요일,958649,1953309,127.0316838,37.57823554
2012,1,1,,,,서울특별시,동대문구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,이륜차,승용차,주간,9/9/2012,16,수요일,959233,1953268,127.0383055,37.57788667
2012,1,2,,1,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,야간,9/21/2012,21,목요일,962311,1953884,127.0731331,37.58357005
2012,1,1,,,,서울특별시,동대문구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,자전거,보행자,주간,10/9/2012,8,월요일,959968,1953655,127.0466025,37.58140974
2012,1,1,,,,서울특별시,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,이륜차,보행자,야간,10/27/2012,5,일요일,959402,1952772,127.0402469,37.57342717
2012,1,1,,,,서울특별시,동대문구,차대차,추돌,주정차중 충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,주간,11/26/2012,7,금요일,962639,1952746,127.0769037,37.57333079
2012,1,2,,1,,서울특별시,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,12/6/2012,21,월요일,961965,1952659,127.0692723,37.57251721
2012,1,1,,,,서울특별시,동대문구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,자전거,승용차,주간,12/17/2012,9,토요일,961858,1955412,127.0679206,37.59732816
2012,1,1,,,,서울특별시,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,주간,12/30/2012,16,토요일,958553,1953007,127.0306182,37.57550834
2012,1,3,2,,,서울특별시,동작구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,횡단보도상,승용차,승용차,주간,1/22/2012,9,일요일,947508,1943458,126.9062233,37.48887835
2012,1,5,3,1,,서울특별시,동작구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,승용차,승합차,야간,2/9/2012,0,목요일,949523,1946147,126.9288308,37.51322724
2012,1,1,,,,서울특별시,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,2/23/2012,6,일요일,950477,1946405,126.9396067,37.51560435
2012,1,1,,,,서울특별시,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,야간,3/19/2012,22,목요일,953087,1943046,126.9693529,37.48546878
2012,1,1,,,,서울특별시,동작구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,야간,6/11/2012,3,수요일,951180,1945021,126.9476544,37.50316751
2012,2,4,1,1,,서울특별시,동작구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,승용차,주간,9/13/2012,8,일요일,952525,1945729,126.9628253,37.50961907
2012,1,1,,,,서울특별시,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,승용차,보행자,야간,9/16/2012,21,수요일,951355,1944759,126.9496516,37.50081528
2012,1,1,,,,서울특별시,동작구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,야간,10/15/2012,23,화요일,950271,1945200,126.9373584,37.50473235
2012,1,1,,,,서울특별시,동작구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,주간,10/23/2012,13,수요일,947795,1943866,126.9094361,37.49257288
2012,1,1,,,,서울특별시,동작구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,화물차,보행자,주간,10/26/2012,16,토요일,954163,1942500,126.9815596,37.48060065
2012,1,1,,,,서울특별시,동작구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,보행자,주간,10/29/2012,15,화요일,949827,1944685,126.9323715,37.50006381
2012,1,1,,,,서울특별시,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,11/23/2012,2,화요일,953555,1945195,126.974513,37.50485841
2012,1,1,,,,서울특별시,동작구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,야간,12/9/2012,0,목요일,953407,1942832,126.9729848,37.48355342
2012,1,1,,,,서울특별시,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,승합차,보행자,야간,1/30/2012,0,월요일,948743,1950658,126.9196902,37.55384256
2012,1,1,,,,서울특별시,마포구,차대사람,차도통행중,차도통행중,보행자 보호의무 위반,교차로,교차로부근,화물차,보행자,주간,1/31/2012,17,화요일,951202,1949108,126.9476307,37.54000568
2012,1,1,,,,서울특별시,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,주간,3/6/2012,14,금요일,948018,1951821,126.9114,37.56428417
2012,1,1,,,,서울특별시,마포구,차대사람,기타,기타,신호위반,교차로,교차로내,승용차,보행자,야간,4/11/2012,21,일요일,947398,1951045,126.9044357,37.55725571
2012,1,1,,,,서울특별시,마포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,야간,7/5/2012,5,화요일,948204,1951713,126.9135136,37.56332124
2012,2,5,1,2,,서울특별시,마포구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,횡단보도상,승용차,승용차,주간,7/10/2012,12,일요일,951053,1950949,126.9458225,37.55659103
2012,1,1,,,,서울특별시,마포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,야간,8/13/2012,1,월요일,952417,1951154,126.9612563,37.55850752
2012,1,4,,3,,서울특별시,마포구,차대차,기타,기타,안전운전 의무 불이행,단일로,교량위,이륜차,이륜차,야간,8/27/2012,23,목요일,950593,1948690,126.9407667,37.53620573
2012,1,1,,,,서울특별시,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,승용차,보행자,주간,9/19/2012,8,토요일,951986,1951050,126.9563788,37.55755047
2012,1,1,,,,서울특별시,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,주간,9/20/2012,14,수요일,951873,1951014,126.9550973,37.55722368
2012,1,2,1,,,서울특별시,마포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,야간,9/23/2012,4,토요일,945174,1954128,126.8790283,37.58491589
2012,1,2,1,,,서울특별시,마포구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,야간,10/3/2012,2,화요일,948196,1952004,126.9134002,37.56594629
2012,1,4,3,,,서울특별시,마포구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,야간,10/6/2012,3,금요일,951255,1949249,126.9482224,37.54127935
2012,1,1,,,,서울특별시,마포구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,야간,10/6/2012,22,금요일,946636,1951335,126.8957876,37.55982477
